name,freebase_id,dob
Hypatia,/m/09kjn,0355-01-01T00:00:00Z
John Grinder,/m/01h_mc,1940-01-10T00:00:00Z
Judith Butler,/m/0132q1,1956-02-24T00:00:00Z
Hermann Ulrici,/m/05ngbs,1806-03-23T00:00:00Z
Andrew Seth Pringle-Pattison,/m/07srsh,
Heinrich Ritter,/m/015hq_,
Stephen Walt,/m/016wkh,1955-07-02T00:00:00Z
Pierre Teilhard de Chardin,/m/05x3p,1881-05-01T00:00:00Z
Hans Jonas,/m/02bb9q,1903-05-10T00:00:00Z
David Bohm,/m/019fz0,1917-12-20T00:00:00Z
Immanuel Hermann Fichte,/m/0164t2,1796-07-18T00:00:00Z
Georges Dumézil,/m/05ws0b3,1898-03-04T00:00:00Z
José Carlos Mariátegui,/m/0573p4,1894-06-14T00:00:00Z
David A. Kolb,/m/06x0gk,1939-01-01T00:00:00Z
Simon Critchley,/m/081fjw,1960-02-27T00:00:00Z
Stanley Cavell,/m/032xn8,1926-09-01T00:00:00Z
Xavier Zubiri,/m/05tm6j,1898-12-04T00:00:00Z
Aenesidemus,/m/0182n0,-079-01-01T00:00:00Z
John Veitch,/m/01d8d4,
Philo of Larissa,/m/04fhwm,
Crispin Wright,/m/01s3cb,1942-12-21T00:00:00Z
Michael Lynch,/m/04yg56q,
Derek Parfit,/m/0g8nz,1942-12-11T00:00:00Z
Harry Binswanger,/m/04crx7,
Abu Zayd al-Balkhi,/m/05xdhf,0850-01-01T00:00:00Z
William Molyneux,/m/075xjj,1656-04-17T00:00:00Z
Hegesias of Cyrene,/m/08kysd,-400-01-01T00:00:00Z
Ibn Hazm,/m/053wp4,0994-01-01T00:00:00Z
Muhammad Asad,/m/0c26gg,1900-07-02T00:00:00Z
Carneades,/m/0444t2,-213-01-01T00:00:00Z
Muhammad Abduh,/m/04bkjb,1849-01-01T00:00:00Z
André Gorz,/m/080wmb,1923-02-09T00:00:00Z
Paul de Man,/m/01t22k,1919-12-06T00:00:00Z
Michel Serres,/m/03bql5,1930-09-01T00:00:00Z
Al-Jahiz,/m/02zrtw,0775-01-01T00:00:00Z
Panaetius,/m/05drgf,-184-01-01T00:00:00Z
Hecato of Rhodes,/m/0542h5,-200-01-01T00:00:00Z
François Laruelle,/m/0dxk7y,1937-01-01T00:00:00Z
Emil Fackenheim,/m/04x921,1916-06-22T00:00:00Z
Serge Moscovici,/m/07y2d4,1925-06-14T00:00:00Z
Vincent Descombes,/m/05x6x7k,
Franz Joseph Gall,/m/01t2vw,1758-03-09T00:00:00Z
Carl Gustav Hempel,/m/04y1p3,1905-01-08T00:00:00Z
John Earman,/m/04lr3c,1942-03-30T00:00:00Z
Hans Kelsen,/m/04qf94,1881-10-11T00:00:00Z
Ahmad Khani,/m/0921vb,1650-01-01T00:00:00Z
Francis Parker Yockey,/m/01npms,1917-09-18T00:00:00Z
Richard Kroner,/m/04mm79,1884-01-01T00:00:00Z
Walter Kaufmann,/m/049x31,1921-07-01T00:00:00Z
Ivan Soll,/m/04y8krw,
Ibn al-Nafis,/m/07c7x9,1213-01-01T00:00:00Z
Al-Tabarani,/m/0ff3r6,0873-01-01T00:00:00Z
Amin Ahsan Islahi,/m/0fg61h,
Khalid Masud,/m/027y1k3,
Don Ihde,/m/05_pnp,
Antoine Berman,/m/02x5zqg,1942-06-24T00:00:00Z
Al-Kindi,/m/01nyqc,0801-01-01T00:00:00Z
Fernando González,/m/043m1pk,
Estanislao Zuleta,/m/07mnbj,
Mirza Mazhar Jan-e-Janaan,/m/025w7l3,
Qadi Thanaullah Panipati,/m/0ksr9j,
Clarence Irving Lewis,/m/027zvd,1883-04-12T00:00:00Z
William Frankena,/m/027d7xl,1908-06-21T00:00:00Z
David Lewis,/m/0232gm,1941-09-28T00:00:00Z
Robert Brandom,/m/03ktgg,1950-03-13T00:00:00Z
David Schmidtz,/m/06s6nb,
Jason Brennan,/m/0q41611,
Robert B. Pippin,/m/0drs69,
Rudolf Otto,/m/02qtpj,1869-09-25T00:00:00Z
Tudor Vianu,/m/03rtm6,1898-01-08T00:00:00Z
Wilfrid Sellars,/m/01y1jz,1912-05-20T00:00:00Z
Suzanne Briet,/m/09g7_g2,1894-02-01T00:00:00Z
Albert Camus,/m/0lcx,1913-11-07T00:00:00Z
Linda Trinkaus Zagzebski,/m/040s02,1946-01-01T00:00:00Z
Martha Nussbaum,/m/01y3j6,1947-05-06T00:00:00Z
Alasdair MacIntyre,/m/02tn3m,1929-01-12T00:00:00Z
Bernard Williams,/m/02p76c,1929-09-21T00:00:00Z
Nicolai Hartmann,/m/02j8qr,1882-02-20T00:00:00Z
Max Scheler,/m/03crz1,1874-08-22T00:00:00Z
Edward Abramowski,/m/08zg_h,1868-08-17T00:00:00Z
Dallas Willard,/m/05bkmp,
Ole Thyssen,/m/0280xhf,
Jalal ad-Din Muhammad Rumi,/m/0461p,1207-10-14T00:00:00Z
Sayyad Laal Shah Hamdani,/m/0ch24vc,
Will Kymlicka,/m/03hnbb,1962-01-01T00:00:00Z
Edith Penrose,/m/025_075,1914-11-15T00:00:00Z
Hans Vaihinger,/m/02g_1q,1852-09-25T00:00:00Z
Rosalind Hursthouse,/m/01rmxv,
Herbert Marcuse,/m/03l44,1898-07-19T00:00:00Z
B. R. Ambedkar,/m/01c1y0,1891-04-14T00:00:00Z
Muhsin al-Hakim,/m/031qjr,1889-01-01T00:00:00Z
Gerald Cohen,/m/05_3k7,1941-04-14T00:00:00Z
T. K. Seung,/m/03hngpt,
David Williams,/m/02vy44p,
Peter Geach,/m/01s3cq,1916-03-29T00:00:00Z
Alexandre Koyré,/m/06s3rg,1892-08-29T00:00:00Z
Abdel Rahman Badawi,/m/0798bj,
Theodor W. Adorno,/m/07h1q,1903-09-11T00:00:00Z
Otto Neurath,/m/0d8n_,1882-12-10T00:00:00Z
John O'Neill,/m/05x1mfc,
Thomas Kuhn,/m/07lsm,1922-07-18T00:00:00Z
Takis Fotopoulos,/m/08fq35,1940-10-14T00:00:00Z
Émile Meyerson,/m/08yfvp,1859-02-12T00:00:00Z
Ka'ab al-Ahbar,/m/026ht8c,
Yusuf ibn Abd al-Rahman al-Mizzi,/m/0h47_d,1256-01-01T00:00:00Z
Ibn Kathir,/m/02bkwx,1300-01-01T00:00:00Z
Pierre Laffitte,/m/076092,1823-02-21T00:00:00Z
Ibn Qayyim Al-Jawziyya,/m/05yrms,1292-02-04T00:00:00Z
Ibn Taymiyyah,/m/01nyrx,1263-01-29T00:00:00Z
Michael Walzer,/m/035fn3,1935-03-03T00:00:00Z
Otto Bauer,/m/03j8bg,1881-09-05T00:00:00Z
Jules de Gaultier,/m/0blrkm,1858-06-02T00:00:00Z
Shūzō Kuki,/m/019hvw,1888-02-15T00:00:00Z
Charles Cooley,/m/030zwp,1864-08-17T00:00:00Z
Strato of Lampsacus,/m/02vn3_,-334-01-01T00:00:00Z
Miroslav Krleža,/m/01tw26,1893-07-07T00:00:00Z
Lewis Mumford,/m/01tmnx,1895-10-19T00:00:00Z
Jon Elia,/m/04gljv,
Norbert Elias,/m/026gpc,1897-06-22T00:00:00Z
Juan Vázquez de Mella,/m/0cdwyv,
Osvaldo Lira,/m/03cj3l1,
Wolfi Landstreicher,/m/0557ff,
Ruth Millikan,/m/06f7kk,1933-01-01T00:00:00Z
Kostas Axelos,/m/0537ph,1924-06-26T00:00:00Z
Henri Lefebvre,/m/03fg90,1901-06-16T00:00:00Z
R. G. Collingwood,/m/02dm9c,1889-02-22T00:00:00Z
Karl Korsch,/m/026vmm,1886-08-15T00:00:00Z
Quentin Meillassoux,/m/0g_c06,1967-10-26T00:00:00Z
Graham Priest,/m/09svky,1948-01-01T00:00:00Z
Stanley Rosen,/m/0gjs7n,
Crates of Athens,/m/02q3446,-400-01-01T00:00:00Z
Yevgeny Baratynsky,/m/03jgrc,1800-03-02T00:00:00Z
José Correia da Serra,/m/02rzw5z,1751-06-05T00:00:00Z
Johann Georg Sulzer,/m/09bky_,1720-10-05T00:00:00Z
Émile Boutroux,/m/02cln2,1845-07-28T00:00:00Z
Nikolay Lossky,/m/0dpx0c,1870-12-06T00:00:00Z
Titu Maiorescu,/m/02j2j5,1840-02-15T00:00:00Z
Kazimierz Twardowski,/m/03_3_q,1866-10-20T00:00:00Z
Roy Johnston,/m/065z_vt,
Rom Harré,/m/0d32tj,
Mark Lilla,/m/0270gws,
John Mearsheimer,/m/03wchs,1947-12-14T00:00:00Z
David Stove,/m/04j6xh,1927-09-15T00:00:00Z
Heinrich Rickert,/m/04f7p_,1863-05-25T00:00:00Z
Maurice Blondel,/m/09cvw6,1861-11-02T00:00:00Z
Jerzy Żuławski,/m/0f8ft8,1874-07-14T00:00:00Z
Jonathan Wolff,/m/08hsc0,1959-06-25T00:00:00Z
Alan Carter,/m/02w9k2f,
Mykhailo Drahomanov,/m/08ltzx,1841-09-18T00:00:00Z
David Kelley,/m/03xbp1,
Nicos Poulantzas,/m/059p_z,1936-09-21T00:00:00Z
Norman Geisler,/m/05xgmdj,
Herbert McCabe,/m/06vcfr,
Brian Davies,/m/0gkgg6,
Arthur Drews,/m/0dtt8_,1865-11-01T00:00:00Z
Aristippus the Younger,/m/03cnldp,-400-01-01T00:00:00Z
Richard Swinburne,/m/01m3q2,1934-12-26T00:00:00Z
Antony Flew,/m/04tq_d,1923-02-11T00:00:00Z
Jakob Schegk,/m/0dgq85p,
Nicolaus Taurellus,/m/05qtch,
Milan Komar,/m/03hk0hn,
Homi K. Bhabha,/m/025trc3,1949-01-01T00:00:00Z
Herbert Feigl,/m/05s0ft,1902-12-14T00:00:00Z
John Zerzan,/m/0px7f,1943-01-01T00:00:00Z
Paul Churchland,/m/0dgfzq,1942-10-21T00:00:00Z
Renata Salecl,/m/0czcgtv,
Kevin Mulligan,/m/02rs3pv,1951-06-23T00:00:00Z
José Guilherme Merquior,/m/07ngkz,
Burhan al-Din al-Marghinani,/m/026xjlz,
Axel Honneth,/m/073x7n,1949-06-18T00:00:00Z
Ioan P. Culianu,/m/0598qd,1950-01-05T00:00:00Z
Mark Lance,/m/0c7xlk,
Ernest Gellner,/m/01gbkp,1925-12-09T00:00:00Z
Louis Claude de Saint-Martin,/m/07cg0b,1743-01-18T00:00:00Z
Al-Hasan ibn 'Ali al-Barbahari,/m/02w1sp6,
Ibn Battah,/m/0264wfk,
Arthur Fine,/m/026fjwt,
Nancy Cartwright,/m/05mpds,1944-01-24T00:00:00Z
P. F. Strawson,/m/01k94t,1919-11-23T00:00:00Z
Ted Honderich,/m/03p67y,1933-01-30T00:00:00Z
Kitaro Nishida,/m/04011l,1870-06-17T00:00:00Z
Keiji Nishitani,/m/05y6wz2,1900-02-27T00:00:00Z
Ion Dragoumis,/m/0fvmff,1878-09-02T00:00:00Z
A. D. Gordon,/m/05rt6f,1856-06-09T00:00:00Z
Renzo Novatore,/m/08pjyw,1890-05-12T00:00:00Z
Abdulhakim Arvasi,/m/0cwmr5,1865-01-01T00:00:00Z
Necip Fazıl Kısakürek,/m/07nh_8,1904-05-26T00:00:00Z
Norberto Bobbio,/m/04_0vt,1909-10-18T00:00:00Z
Peter Railton,/m/0d6wzk,1950-05-23T00:00:00Z
Nihal Atsız,/m/07lcb0,1905-01-12T00:00:00Z
Tetsuro Watsuji,/m/054hnt,1889-03-01T00:00:00Z
Karel Kosík,/m/027sywj,1926-06-26T00:00:00Z
Michel Foucault,/m/0ct9_,1926-10-15T00:00:00Z
Montesquieu,/m/0f9wd,1689-01-18T00:00:00Z
Jacques Derrida,/m/0dzkq,1930-07-15T00:00:00Z
Iris Murdoch,/m/0gdgq,1919-07-15T00:00:00Z
Archytas,/m/01k8rs,-427-01-01T00:00:00Z
Eudoxus of Cnidus,/m/0cytr,-407-01-01T00:00:00Z
Muhammad Tahir,/m/05q40rl,
Andy Clark,/m/032sry,
Cleanthes,/m/016_tb,-329-01-01T00:00:00Z
Chrysippus,/m/0986m,-280-01-01T00:00:00Z
Lacydes of Cyrene,/m/02ss_v,-300-01-01T00:00:00Z
Al-Mutanabbi,/m/03pqg1,0915-01-01T00:00:00Z
Ali ibn al-Madini,/m/0fdv84,0778-01-01T00:00:00Z
Emil Lask,/m/05p584l,1875-09-25T00:00:00Z
Alan Soble,/m/08640j,1947-03-04T00:00:00Z
Leucippus,/m/04k42,-500-01-01T00:00:00Z
Al-Khazini,/m/02rpzkf,1100-01-01T00:00:00Z
Knud Ejler Løgstrup,/m/02nkhj,1905-09-02T00:00:00Z
Bruce Lee,/m/099d4,1940-11-27T00:00:00Z
William Alston,/m/081l4,1921-11-29T00:00:00Z
Robert Paul Wolff,/m/032yvb,
Robert C. Solomon,/m/03w26z,1942-09-14T00:00:00Z
Louis Michael Seidman,/m/0ds4g6n,
Peter G. Ossorio,/m/0c41jl_,
Edith Stein,/m/0bxhd,1891-10-12T00:00:00Z
Douglas Hofstadter,/m/02fcx,1945-02-15T00:00:00Z
Empedocles,/m/02lvm,-489-01-01T00:00:00Z
Ernest Nagel,/m/04j3_z,1901-11-16T00:00:00Z
Friedrich Hayek,/m/032r1,1899-05-08T00:00:00Z
Fyodor Dostoyevsky,/m/032l1,1821-11-23T00:00:00Z
Francis Fukuyama,/m/02_jg,1952-10-27T00:00:00Z
Theognostus of Alexandria,/m/043sk2n,
Gregory of Nyssa,/m/09g_z,0335-01-01T00:00:00Z
Hildegard of Bingen,/m/03kf2,1098-01-01T00:00:00Z
Ramon Llull,/m/0j3_p,1232-01-01T00:00:00Z
Raymond Aron,/m/01tw09,1905-03-14T00:00:00Z
Jürgen Habermas,/m/044wb,1929-06-18T00:00:00Z
Julia Kristeva,/m/046gs,1941-06-24T00:00:00Z
William of Ockham,/m/0848q,1288-01-01T00:00:00Z
John Wycliffe,/m/046f1,1320-01-01T00:00:00Z
Mikhail Bakhtin,/m/02rxg8,1895-11-17T00:00:00Z
Gaetano Mosca,/m/09cfqh,1858-04-01T00:00:00Z
Karl Popper,/m/047g6,1902-07-28T00:00:00Z
Martin Heidegger,/m/099bk,1889-09-26T00:00:00Z
Marsilio Ficino,/m/050gd,1433-10-28T00:00:00Z
"Nicolas de Caritat, marquis de Condorcet",/m/09dyk,1743-09-17T00:00:00Z
Kurt Gödel,/m/048c2,1906-04-28T00:00:00Z
Alfred Tarski,/m/0g9m4,1901-01-14T00:00:00Z
Max Weber,/m/04xm_,1864-04-21T00:00:00Z
Maurice Merleau-Ponty,/m/04xbh,1908-03-14T00:00:00Z
Mordecai Kaplan,/m/056d_,1881-06-11T00:00:00Z
Hazrat Babajan,/m/0cpsbj,
Meher Baba,/m/057p_,1894-02-25T00:00:00Z
Upasni Maharaj,/m/0cprqc,
Oswald Spengler,/m/05nj0,1880-05-29T00:00:00Z
Taha Hussein,/m/05n4mk,1889-11-14T00:00:00Z
Peter Singer,/m/05xnb,1946-07-06T00:00:00Z
Paul Valéry,/m/05vy1,1871-10-30T00:00:00Z
Pope John Paul II,/m/05yfx,1920-05-18T00:00:00Z
Josef Pieper,/m/0770h_,1904-01-01T00:00:00Z
Pherecydes of Syros,/m/03g3d3,-564-01-01T00:00:00Z
Thales,/m/07dl6,-622-01-01T00:00:00Z
Robert Anton Wilson,/m/06hgj,1932-01-18T00:00:00Z
Poul Martin Møller,/m/0193t0,1794-03-21T00:00:00Z
Robert M. Pirsig,/m/06hkh,1928-09-06T00:00:00Z
Friedrich Adolf Trendelenburg,/m/04q1q6,1802-11-30T00:00:00Z
Étienne Gilson,/m/044g6w,1884-06-13T00:00:00Z
Olaf Stapledon,/m/0ph77,1886-05-10T00:00:00Z
Umberto Eco,/m/07vw5,1932-01-05T00:00:00Z
Ted Nelson,/m/07rrt,1937-06-17T00:00:00Z
Khwaja Shamsuddin Azeemi,/m/0264nkt,
Vladimir Vernadsky,/m/07zsx,1863-03-24T00:00:00Z
Himerius,/m/05cdm7,0315-01-01T00:00:00Z
Zeno of Citium,/m/09863,-332-01-01T00:00:00Z
Christian Jakob Kraus,/m/0ckcm9,1753-07-27T00:00:00Z
Joshua Knobe,/m/043qvvf,
Crates of Thebes,/m/0krkh,-364-01-01T00:00:00Z
Richard Hönigswald,/m/09hz57,1875-07-18T00:00:00Z
Aron Gurwitsch,/m/066v4x,1901-01-17T00:00:00Z
John Austin,/m/03r2d0,1790-03-03T00:00:00Z
Joseph Raz,/m/07c37_,1939-03-21T00:00:00Z
Oksana Zabuzhko,/m/027s_gd,1960-09-19T00:00:00Z
Susan Haack,/m/01vmpn,1945-01-01T00:00:00Z
Richard Taylor,/m/05y7f05,
Fethullah Gülen,/m/04pl6c,1941-04-27T00:00:00Z
Ernest Lepore,/m/02rc14f,
Bernard Gert,/m/03t2dq,
Clitomachus,/m/06h032,-186-01-01T00:00:00Z
Lon L. Fuller,/m/0209h5,1902-06-15T00:00:00Z
Brian Barry,/m/06q4kd,1936-01-13T00:00:00Z
Luciano Floridi,/m/0c6g6s,1964-11-16T00:00:00Z
Kurt Singer,/m/0dttqg,
Diogenes Allen,/m/05x_nj4,
François Picavet,/m/0b5j3b,
Fred Feldman,/m/05x_yml,
Richard Popkin,/m/04hlxr,1923-12-27T00:00:00Z
Ernst Bloch,/m/02r76r,1885-07-08T00:00:00Z
Graham Harman,/m/08fzjv,1968-05-09T00:00:00Z
Ibn Yunus,/m/03xxhv,0950-01-01T00:00:00Z
Ch'ien Mu,/m/03nnc3d,1895-07-30T00:00:00Z
Chris Harman,/m/02vk95,1942-11-08T00:00:00Z
Héctor-Neri Castañeda,/m/0kt7yn,
Pierre Hadot,/m/05vdbw9,1922-02-21T00:00:00Z
Paolo Virno,/m/04jb0c0,1952-01-01T00:00:00Z
Norman Malcolm,/m/032wb9,1911-06-11T00:00:00Z
Norbert Bolz,/m/06w9xrt,1953-04-17T00:00:00Z
Peter Ludlow,/m/08ht64,
Jason Stanley,/m/0kt8pp,
Ramchandra Gandhi,/m/02z69ms,
Nicholas Wolterstorff,/m/0419d0,
Kendall Walton,/m/06dty2,
Todd May,/m/03d6htc,
Muhammad Iqbal,/m/01y58x,1877-11-09T00:00:00Z
Stephen David Ross,/m/02qcmrd,
Franz Rosenzweig,/m/01hk6q,1886-12-25T00:00:00Z
Alain de Benoist,/m/02_r4k,1943-12-11T00:00:00Z
Bernard Bosanquet,/m/05wj_3m,1848-06-14T00:00:00Z
Cornel West,/m/02szmg,1953-06-02T00:00:00Z
Ali Shariati,/m/014_yc,1933-11-23T00:00:00Z
Helena Blavatsky,/m/016hbf,1831-08-24T00:00:00Z
John Searle,/m/012ssr,1932-07-31T00:00:00Z
John Cage,/m/0hgqq,1912-09-05T00:00:00Z
John McMurtry,/m/01tnn7,
Jean Vanier,/m/02vznn,1928-09-10T00:00:00Z
Judea Pearl,/m/033w0f,1936-01-01T00:00:00Z
Langdon Winner,/m/01q5c5,
Paul Kurtz,/m/01t5wz,1925-12-21T00:00:00Z
Ramakrishna,/m/026m9d,1836-02-18T00:00:00Z
Zygmunt Bauman,/m/0313tv,1925-11-19T00:00:00Z
William Lane Craig,/m/01tpjh,1949-08-23T00:00:00Z
Christian Thomasius,/m/01926f,1655-01-01T00:00:00Z
Peter Lamborn Wilson,/m/0188lg,1945-01-01T00:00:00Z
Philippe Descola,/m/04053hc,1949-06-19T00:00:00Z
Claude Lefort,/m/07xsdp,1924-04-21T00:00:00Z
Laurence A. Rickels,/m/03hn44b,
Hermann Heller,/m/06s79c,1891-07-17T00:00:00Z
John Haugeland,/m/01xw_6,
Jakob Friedrich Fries,/m/018fvk,1773-08-23T00:00:00Z
Friedrich Eduard Beneke,/m/018ftg,1798-02-17T00:00:00Z
George Boolos,/m/01y0tp,1940-09-04T00:00:00Z
Herbert Blumer,/m/05gqhm,1900-03-07T00:00:00Z
Jerzy Prokopiuk,/m/0gk95f,1931-06-05T00:00:00Z
Costanzo Preve,/m/0dm0q8,1943-04-14T00:00:00Z
Eugene Kamenka,/m/08x447,1928-03-04T00:00:00Z
John Passmore,/m/028950f,
Edgar Morin,/m/08nqnm,1921-07-08T00:00:00Z
Pavel Florensky,/m/086p39,1882-01-22T00:00:00Z
Arda Denkel,/m/0641mj9,
Shahab al-Din Yahya ibn Habash Suhrawardi,/m/03vjcd,1155-01-01T00:00:00Z
Ernest Sosa,/m/0brqns,1940-06-17T00:00:00Z
Isaac Israeli ben Solomon,/m/046bqg,0832-01-01T00:00:00Z
Christian von Ehrenfels,/m/03ks6s,1859-06-20T00:00:00Z
Paul Virilio,/m/02xccx,1932-01-04T00:00:00Z
Emil du Bois-Reymond,/m/01l6f0,1818-11-07T00:00:00Z
William A. Earle,/m/0dqxxp,
Peter Suber,/m/01zs6q,1951-11-08T00:00:00Z
Ghulam Ali Dihlawi,/m/0cmc6ws,
Roy Bhaskar,/m/02zhkm,1944-05-15T00:00:00Z
Giovanni Botero,/m/05zf5b,1544-01-01T00:00:00Z
Fazal Ali Qureshi,/m/0ch34v_,
Georg Bernhard Bilfinger,/m/06_d9g,1693-01-23T00:00:00Z
Greg Bahnsen,/m/07js6_,1948-09-17T00:00:00Z
John Frame,/m/03_cdw,1939-04-08T00:00:00Z
Kamāl al-Dīn al-Fārisī,/m/05sfk0,1267-01-01T00:00:00Z
Avital Ronell,/m/05z_ym,1952-04-15T00:00:00Z
Richard Jeffrey,/m/0bvlrv,
Yamazaki Ansai,/m/075j34,1619-01-01T00:00:00Z
Qalandar Baba Auliya,/m/026_mg_,
Hastings Rashdall,/m/05xd41c,
Peter Winch,/m/05y3b2z,
Eugen Relgis,/m/0gh8wl3,1895-05-02T00:00:00Z
Avempace,/m/02ms38,1080-01-01T00:00:00Z
Ronald Dworkin,/m/01rbsv,1931-12-11T00:00:00Z
Jeremy Waldron,/m/05zk3z,
George Dickie,/m/06z_g7,1926-08-12T00:00:00Z
Robert S. Corrington,/m/02q7fh6,
Zaki al-Arsuzi,/m/056508,1900-06-01T00:00:00Z
Morris Raphael Cohen,/m/036b2v,
John Rawls,/m/0x3r3,1921-02-21T00:00:00Z
Pierre Bourdieu,/m/0rls8,1930-08-01T00:00:00Z
Claude Adrien Helvétius,/m/01bwl8,1715-01-26T00:00:00Z
Ray Brassier,/m/03hkn8t,
Giorgio Agamben,/m/01vr7x,1942-04-22T00:00:00Z
Clinomachus,/m/03h4nt7,
Edouard Schure,/m/05qdf5x,1841-01-21T00:00:00Z
Richard Tarnas,/m/0bt2p6,1950-02-21T00:00:00Z
Ivo Urbančič,/m/04jnb18,
Jože Pučnik,/m/02vyht2,
Henri Bourassa,/m/01kp0x,1868-09-01T00:00:00Z
Northrop Frye,/m/0myp_,1912-07-14T00:00:00Z
Anthony John Patrick Kenny,/m/01s3b_,1931-03-16T00:00:00Z
Barry Stroud,/m/03cx883,1935-01-01T00:00:00Z
Alexandre Kojève,/m/039tyk,1902-04-28T00:00:00Z
Alexander Bogdanov,/m/060dx2,1873-09-03T00:00:00Z
Alcmaeon of Croton,/m/06ppv8,-600-01-01T00:00:00Z
Isaiah Berlin,/m/014nx0,1909-06-06T00:00:00Z
G. E. M. Anscombe,/m/02tc9g,1919-03-18T00:00:00Z
Hans Sluga,/m/056jjf,
Harold Innis,/m/0184tt,1894-11-05T00:00:00Z
Colin McGinn,/m/02yrjh,1950-03-10T00:00:00Z
Hippasus,/m/03q0l5,-600-01-01T00:00:00Z
Asclepiodotus of Alexandria,/m/03d1x7k,0500-01-01T00:00:00Z
Damascius,/m/014_q_,
John Gray,/m/041ydw,1948-04-17T00:00:00Z
John McDowell,/m/01f2rc,1942-03-07T00:00:00Z
Jean Baudrillard,/m/01hmpq,1929-07-20T00:00:00Z
Gila Sher,/m/02rhl9k,
John Etchemendy,/m/0dpsxx,
Maurice Blanchot,/m/01m29m,1907-09-22T00:00:00Z
Lucien Goldmann,/m/063l0j,1913-07-20T00:00:00Z
Keith Lehrer,/m/06zkby,
Luce Irigaray,/m/02wjfw,1930-05-03T00:00:00Z
Marinus of Neapolis,/m/01_b_7,0440-01-01T00:00:00Z
Keith DeRose,/m/02qdjpg,
Roderick T. Long,/m/06rr91,1964-02-04T00:00:00Z
Samuel von Pufendorf,/m/01926v,1632-01-08T00:00:00Z
Peter Hacker,/m/0dhvs7,1939-07-15T00:00:00Z
Stephen Toulmin,/m/0592mp,1922-03-25T00:00:00Z
Victor Cousin,/m/017lcv,1792-11-28T00:00:00Z
Paul Tillich,/m/025hnq,1886-08-20T00:00:00Z
J. M. E. McTaggart,/m/03c3_v,1866-09-03T00:00:00Z
Philolaus,/m/01k73v,-469-01-01T00:00:00Z
Ghulam Bhik Nairang,/m/026q5qq,
Peter Wessel Zapffe,/m/065xs,1899-12-18T00:00:00Z
Kurt Grelling,/m/05bp_p,1886-03-02T00:00:00Z
Walter J. Ong,/m/04btzp,1912-11-30T00:00:00Z
Hans Reichenbach,/m/059cpt,1891-09-26T00:00:00Z
William L. Rowe,/m/02qpts6,
George Croom Robertson,/m/01l6cy,
Zechariah Chafee,/m/05vq17y,
Max Frisch,/m/01spn2,1911-05-15T00:00:00Z
Edgar Quinet,/m/01s8yk,1803-02-17T00:00:00Z
Michael Dummett,/m/01s3d2,1925-06-27T00:00:00Z
John Toland,/m/01l8wn,1670-11-30T00:00:00Z
Tyler Burge,/m/0b9p5k,1946-01-01T00:00:00Z
David Pearce,/m/01lmjr,
Nick Bostrom,/m/024r3r,1973-03-10T00:00:00Z
Mohsen Kadivar,/m/03fdzl,1959-06-07T00:00:00Z
Metrocles,/m/03pfkf,-400-01-01T00:00:00Z
Jābir ibn Hayyān,/m/0g_ks,0721-01-01T00:00:00Z
Richard Boyd,/m/0d58kr,1942-05-19T00:00:00Z
Socrates,/m/06mrq,-469-01-01T00:00:00Z
Voltaire,/m/07ym0,1694-11-21T00:00:00Z
Cicero,/m/01tf5,-106-12-31T00:00:00Z
Émile Armand,/m/05d5kj,1872-03-26T00:00:00Z
James Hutchison Stirling,/m/04lhff,1820-01-22T00:00:00Z
Odo Marquard,/m/05y431s,1928-02-26T00:00:00Z
Haji Dost Muhammad Qandhari,/m/09gjkl0,
Muhammad Hamidullah,/m/05yfqc7,1908-02-09T00:00:00Z
Arthur Prior,/m/05w44s2,1914-12-04T00:00:00Z
Kit Fine,/m/0b3dmq,
Jacques Maritain,/m/02t88h,1882-11-18T00:00:00Z
Diogenes Laërtius,/m/0krmh,0180-01-01T00:00:00Z
Michael Hardt,/m/02pyjw,1960-01-01T00:00:00Z
Georg Anton Friedrich Ast,/m/05hbxv,1778-12-29T00:00:00Z
Peter Achinstein,/m/049_lx,
Imre Lakatos,/m/09l2q,1922-11-09T00:00:00Z
Abdolkarim Soroush,/m/04mjx0,1945-12-16T00:00:00Z
Gayatri Chakravorty Spivak,/m/01t23c,1942-02-24T00:00:00Z
Edwin Arthur Burtt,/m/076mwy,
B. W. Powe,/m/0fkb9r,
André Glucksmann,/m/06fb43,1937-06-19T00:00:00Z
Anders Chydenius,/m/030cqw,1729-02-26T00:00:00Z
David Ray Griffin,/m/05zjkz,1939-08-08T00:00:00Z
Morteza Motahhari,/m/05_n9f,1919-01-31T00:00:00Z
J. P. Moreland,/m/05t65j,1948-03-09T00:00:00Z
R. Radhakrishnan,/m/09gkygn,
Ion Heliade Rădulescu,/m/093130,1802-01-06T00:00:00Z
Charles Hartshorne,/m/02svrd,1897-06-05T00:00:00Z
Gajanan Maharaj,/m/05qhyz,
Pierre Charron,/m/01sjky,1541-01-01T00:00:00Z
Roberto Mangabeira Unger,/m/056xnr,1947-03-24T00:00:00Z
Raymond Williams,/m/016ff8,1921-08-31T00:00:00Z
Svetozar Marković,/m/04y51l,1846-09-09T00:00:00Z
Israr Ahmed,/m/07s3fm,
Hunayn ibn Ishaq,/m/0462f6,0808-01-01T00:00:00Z
Peter van Inwagen,/m/05mn7z,1942-09-21T00:00:00Z
Muhammad ibn al-Habib,/m/0d60pg,
